URL;LAT;LON
https://www.tripadvisor.it/Hotel_Review-g2533537-d227400-Reviews-Best_Western_Hotel_La_Baia-Palese_Bari_Province_of_Bari_Puglia.html;41.1576814;16.7669765
https://www.tripadvisor.it/Hotel_Review-g187874-d952388-Reviews-Terranobile_Metaresort-Bari_Province_of_Bari_Puglia.html;41.0968834;16.8425752
https://www.tripadvisor.it/Hotel_Review-g187874-d6698224-Reviews-B_B_Bari_Old_Town-Bari_Province_of_Bari_Puglia.html;41.1266157;16.8681671
https://www.tripadvisor.it/Hotel_Review-g187874-d2320783-Reviews-B_B_Villa_Longo_de_Bellis-Bari_Province_of_Bari_Puglia.html;41.1599319;16.7645976
https://www.tripadvisor.it/Hotel_Review-g187874-d1737557-Reviews-B_B_La_Nuit-Bari_Province_of_Bari_Puglia.html;41.1454951;16.7857378
https://www.tripadvisor.it/Hotel_Review-g187874-d237475-Reviews-Hotel_Majesti_Congressi-Bari_Province_of_Bari_Puglia.html;41.0973852;16.9366444
https://www.tripadvisor.it/Hotel_Review-g187874-d7808592-Reviews-Giardino_dei_Frutti-Bari_Province_of_Bari_Puglia.html;41.1609244;16.756932
https://www.tripadvisor.it/Hotel_Review-g187874-d481479-Reviews-Best_Western_Hotel_HR-Bari_Province_of_Bari_Puglia.html;41.1001457;16.7996322
https://www.tripadvisor.it/Hotel_Review-g187874-d10293094-Reviews-Mirage_B_B-Bari_Province_of_Bari_Puglia.html;41.0735757;16.8320762
https://www.tripadvisor.it/Hotel_Review-g187874-d6407373-Reviews-B_B_Borgo_S_Nicola-Bari_Province_of_Bari_Puglia.html;41.0619343;16.8693611
https://www.tripadvisor.it/Hotel_Review-g187874-d13838981-Reviews-Kaktus-Bari_Province_of_Bari_Puglia.html;41.1224325;16.861014
https://www.tripadvisor.it/Hotel_Review-g187874-d8286733-Reviews-B_B_Clorinda-Bari_Province_of_Bari_Puglia.html;41.1245297;16.8651099
https://www.tripadvisor.it/Hotel_Review-g635875-d1149307-Reviews-B_B_dei_Serafini-Polignano_a_Mare_Province_of_Bari_Puglia.html;41.1162341;16.8580559
https://www.tripadvisor.it/Hotel_Review-g187874-d10193645-Reviews-B_B_Villa_Pallante-Bari_Province_of_Bari_Puglia.html;41.0822909;16.8690661
https://www.tripadvisor.it/Hotel_Review-g187874-d13825981-Reviews-Travel_B_B-Bari_Province_of_Bari_Puglia.html;41.1192495;16.8697225
https://www.tripadvisor.it/Hotel_Review-g187874-d10450419-Reviews-B_B_Levantino-Bari_Province_of_Bari_Puglia.html;41.1311172;16.8700034
https://www.tripadvisor.it/Hotel_Review-g187874-d1825922-Reviews-Visa_Residence_Albergo_Residenziale-Bari_Province_of_Bari_Puglia.html;41.1211996;16.8544474
https://www.tripadvisor.it/Hotel_Review-g187874-d4741634-Reviews-B_B_Sant_Anna-Bari_Province_of_Bari_Puglia.html;41.1290659;16.8713594
https://www.tripadvisor.it/Hotel_Review-g635875-d5499134-Reviews-Il_Cigno_B_B-Polignano_a_Mare_Province_of_Bari_Puglia.html;41.1205317;16.8728541
https://www.tripadvisor.it/Hotel_Review-g2533537-d6401630-Reviews-Santos_B_B-Palese_Bari_Province_of_Bari_Puglia.html;41.1584866;16.7575181
https://www.tripadvisor.it/Hotel_Review-g2533537-d7125037-Reviews-La_Dimora_Bed_Breakfast-Palese_Bari_Province_of_Bari_Puglia.html;41.146298;16.791095
https://www.tripadvisor.it/Hotel_Review-g187874-d8714436-Reviews-Residenza_Piazza_Moro_B_B-Bari_Province_of_Bari_Puglia.html;41.1192495;16.8697225
https://www.tripadvisor.it/Hotel_Review-g187874-d6419993-Reviews-Le_Sete-Bari_Province_of_Bari_Puglia.html;41.0920622;16.8974404
https://www.tripadvisor.it/Hotel_Review-g187874-d10202608-Reviews-Sisters_Residence-Bari_Province_of_Bari_Puglia.html;41.130845;16.869321
https://www.tripadvisor.it/Hotel_Review-g187874-d7593584-Reviews-B_B_Vittorio_Emanuele-Bari_Province_of_Bari_Puglia.html;41.12568230000001;16.8649287
